date,preclose,open,high,low,close,volume,amount,chg,chg.per
20121114,3072.121,3069.382,3084.382,3048.24,3081.254,1965778800,15234187099,9.133,0.2973
20121115,3081.254,3066.894,3080.688,3025.297,3026.844,2026209200,15440396351,-54.41,-1.7658
20121116,3026.844,3021.295,3021.788,2987.695,3009.153,1892387300,14641928881,-17.691,-0.5845
20121119,3009.153,3007.681,3016.478,2974.139,3016.159,1672378300,13212460320,7.006,0.2328
20121120,3016.159,3023.076,3031.286,3003.128,3004.183,1633255000,12339750072,-11.976,-0.3971
20121121,3004.183,3000.937,3035.282,2963.865,3035.282,2066991500,15144441933,31.099,1.0352
20121122,3035.282,3021.305,3021.305,2989.378,2995.093,1712528800,12678680975,-40.189,-1.3241
20121123,2995.093,2993.168,3019.794,2990.064,3005.459,1710780900,12886347198,10.366,0.3461
20121126,3005.459,3004.171,3006.787,2966.875,2970.323,1477589100,11500020408,-35.136,-1.1691
20121127,2970.323,2960.614,2960.614,2862.471,2864.169,2073907800,14693219690,-106.154,-3.5738
20121128,2864.169,2854.077,2854.077,2791.294,2800.537,1830114800,13693960504,-63.632,-2.2217
20121129,2800.537,2799.959,2822.332,2768.353,2774.176,1754478700,13291124278,-26.361,-0.9413
20121130,2774.176,2773.233,2818.042,2765.793,2816.624,1898035700,13340704150,42.448,1.5301
20121203,2816.624,2816.303,2829.835,2746.491,2749.134,2111501600,15089198013,-67.49,-2.3961
20121204,2749.134,2739.499,2786.13,2704.373,2783.412,2274039500,16588532383,34.278,1.2469
20121205,2783.412,2775.411,2904.653,2767.051,2886.186,3798793300,27297620284,102.774,3.6924
20121206,2886.186,2884.807,2902.072,2866.885,2884.348,2838703100,20686904909,-1.838,-0.0637
20121207,2884.348,2883.164,2954.689,2875.84,2950.193,3919363000,27730754040,65.845,2.2828
20121210,2950.193,2950.998,3004.542,2942.492,3002.231,4045053100,29732124136,52.038,1.7639
20121211,3002.231,2993.379,3014.066,2978.739,2982.027,3511946900,25938556397,-20.204,-0.673
20121212,2982.027,2978.718,2997.923,2952.386,2982.885,2738800700,20403664339,0.858,0.0288
20121213,2982.885,2976.576,2989.151,2941.552,2943.276,2677707800,19103185034,-39.609,-1.3279
20121214,2943.276,2939.31,3069.061,2939.148,3066.231,5254033700,38111890536,122.955,4.1775
20121217,3066.231,3073.923,3098.605,3063.486,3091.875,5260639300,40357746398,25.644,0.8363
20121218,3091.875,3087.318,3124.564,3067.862,3086.584,4699305600,35977223968,-5.291,-0.1711
20121219,3086.584,3082.379,3109.937,3074.949,3099.092,3687618300,28573408908,12.508,0.4052
20121220,3099.092,3092.925,3111.195,3063.324,3108.86,3691136700,28583134510,9.768,0.3152
20121221,3108.86,3110.817,3144.261,3089.086,3101.074,3914126000,32326271719,-7.786,-0.2504
20121224,3101.074,3093.973,3120.73,3090.415,3117.698,2908388500,24764703925,16.624,0.5361
20121225,3117.698,3110.969,3197.717,3102.609,3189.088,5286285200,41031778248,71.39,2.2898
20121226,3189.088,3187.199,3228.802,3183.953,3228.675,4680000200,37198633040,39.587,1.2413
20121227,3228.675,3232.789,3244.944,3198.91,3199.481,4722372400,38346715453,-29.194,-0.9042
20121228,3199.481,3195.204,3235.587,3187.094,3235.195,4131623000,33393660049,35.714,1.1162
20121231,3235.195,3242.961,3275.86,3236.633,3275.86,4741584600,38366383962,40.665,1.257
20130104,3275.86,3297.043,3304.759,3226.949,3258.251,4617085400,38348980386,-17.609,-0.5375
20130107,3258.251,3253.674,3288.653,3245.463,3288.369,4273112200,36303731585,30.118,0.9244
20130108,3288.369,3288.125,3331.667,3270.765,3327.04,5196382700,44519415792,38.671,1.176
20130109,3327.04,3321.765,3359.075,3303.799,3334.987,5092739600,43568057137,7.947,0.2389
20130110,3334.987,3335.088,3368.005,3329.927,3356.35,4790195800,39408457427,21.363,0.6406
20130111,3356.35,3357.47,3360.413,3262.831,3271.179,5130053400,42629276534,-85.171,-2.5376
20130114,3271.179,3264.152,3387.5,3262.575,3384.745,5675323000,49292491425,113.566,3.4717
20130115,3384.745,3390.329,3463.263,3389.783,3450.682,6936897000,61177582010,65.937,1.9481
20130116,3450.682,3448.278,3462.587,3393.714,3450.56,6290848200,55786554153,-0.122,-0.0035
20130117,3450.56,3444.468,3452.374,3399.663,3408.022,4741554100,41612112790,-42.538,-1.2328
20130118,3408.022,3416.449,3466.534,3406.604,3464.645,5111861100,44339888668,56.623,1.6615
20130121,3464.645,3475.198,3492.217,3458.873,3491.122,5378953200,45819878963,26.477,0.7642
20130122,3491.122,3487.571,3487.571,3409.843,3435.434,5347412200,47247161757,-55.688,-1.5951
20130123,3435.434,3422.768,3451.259,3393.047,3441.745,4335737300,38051251608,6.311,0.1837
20130124,3441.745,3442.618,3473.978,3344.981,3369.732,5717497000,49520340993,-72.013,-2.0923
20130125,3369.732,3363.429,3382.767,3346.236,3364.061,3709918600,33398507121,-5.671,-0.1683
20130128,3364.061,3362.474,3449.95,3362.216,3449.794,4542212100,41684784652,85.733,2.5485
20130129,3449.794,3451.663,3489.858,3447.821,3482.519,4928037500,45187021289,32.725,0.9486
20130130,3482.519,3482.567,3502.719,3462.368,3500.578,5421893000,46990705859,18.059,0.5186
20130131,3500.578,3497.28,3499.148,3463.202,3479.638,4859125200,43092440966,-20.94,-0.5982
20130201,3479.638,3471.269,3507.833,3462.676,3507.709,4792548700,42185118919,28.071,0.8067
20130204,3507.709,3517.461,3524.041,3467.018,3484.362,5593744600,50387987916,-23.347,-0.6656
20130205,3484.362,3466.591,3520.985,3457.429,3520.646,4771113300,41301298971,36.284,1.0413
20130206,3520.646,3521.66,3555.94,3521.642,3544.385,4230870500,38010627848,23.739,0.6743
20130207,3544.385,3539.475,3565.381,3526.032,3557.667,3870483400,36599179547,13.282,0.3747
20130208,3557.667,3554.149,3618.84,3553.796,3608.589,3792830300,36455880337,50.922,1.4313
20130218,3608.589,3625.034,3639.364,3604.013,3627.776,4509927800,41448241843,19.187,0.5317
20130219,3627.776,3624.94,3630.653,3546.723,3561.357,4842099100,42698603190,-66.419,-1.8308
20130220,3561.357,3555.594,3635.375,3553.489,3635.375,4425230800,41216710013,74.018,2.0784
20130221,3635.375,3612.72,3612.72,3531.13,3560.317,5441162500,50565195711,-75.058,-2.0647
20130222,3560.317,3552.669,3587.713,3543.022,3548.358,4158543800,39756230929,-11.959,-0.3359
20130225,3548.358,3551.597,3595.6,3551.37,3587.587,3767710200,35661833113,39.229,1.1056
20130226,3587.587,3573.954,3600.46,3532.271,3533.204,4338675800,41504131316,-54.383,-1.5159
20130227,3533.204,3538.937,3568.685,3506.762,3535.896,3823497400,36615453562,2.692,0.0762
20130228,3535.896,3544.064,3608.199,3531.895,3608.199,4606208900,42703449313,72.303,2.0448
20130301,3608.199,3608.618,3648.688,3603.978,3648.422,5017328200,47913789682,40.223,1.1148
20130304,3648.422,3614.558,3614.558,3496.049,3518.717,6458809000,58624532627,-129.705,-3.5551
20130305,3518.717,3516.526,3598.013,3507.03,3597.922,5038021500,47679030905,79.205,2.251
20130306,3597.922,3605.363,3654.108,3605.363,3653.934,5824637900,55482834943,56.012,1.5568
20130307,3653.934,3648.28,3651.741,3575.976,3609.64,5494145600,53496724299,-44.294,-1.2122
20130308,3609.64,3608.896,3626.92,3564.225,3570.38,3964923800,38381068979,-39.26,-1.0876
20130311,3570.38,3568.622,3588.705,3543.765,3571.105,3273366500,31010435378,0.725,0.0203
20130312,3571.105,3570.469,3589.72,3438.191,3481.175,4406928500,40719835241,-89.93,-2.5183
20130313,3481.175,3473.265,3477.098,3413.179,3449.35,3141551100,28827635231,-31.825,-0.9142
20130314,3449.35,3443.776,3482.369,3440.023,3464.854,2775663100,25915221081,15.504,0.4495
20130315,3464.854,3466.892,3525.532,3431.573,3471.214,3800305700,36029721961,6.36,0.1836
20130318,3471.214,3461.873,3477.929,3423.52,3427.12,3615736500,34162311552,-44.094,-1.2703
20130319,3427.12,3421.737,3442.056,3378.912,3438.072,3463203400,31250906003,10.952,0.3196
20130320,3438.072,3436.845,3527.83,3432.582,3527.772,4530861900,39767863848,89.7,2.609
20130321,3527.772,3527.762,3575.837,3522.143,3565.02,4850444100,45250505031,37.248,1.0559
20130322,3565.02,3561.122,3586.092,3549.074,3579.92,4281136800,38737281453,14.9,0.4179
20130325,3579.92,3581.311,3590.815,3550.185,3568.523,3978482600,37323613032,-11.397,-0.3184
20130326,3568.523,3556.3,3557.791,3504.566,3543.812,3813555100,35743324347,-24.711,-0.6925
20130327,3543.812,3541.376,3579.391,3528.309,3552.257,3689400200,35430083154,8.445,0.2383
20130328,3552.257,3526.539,3526.539,3448.665,3448.977,4125274100,37049156757,-103.28,-2.9074
20130329,3448.977,3449.277,3470.481,3434.569,3447.285,3155551800,28629550098,-1.692,-0.0491
20130401,3447.285,3449.54,3489.143,3448.289,3470.96,3295382300,30167400237,23.675,0.6868
20130402,3470.96,3471.691,3504.278,3419.738,3428.5,3786367600,35182736424,-42.46,-1.2233
20130403,3428.5,3429.887,3438.586,3382.225,3397.232,3672102000,32560825378,-31.268,-0.912
20130408,3397.232,3354.444,3411.375,3315.332,3411.13,3622082800,32252840650,13.898,0.4091
20130409,3411.13,3411.404,3449.924,3411.404,3444.371,3418339600,30878493181,33.241,0.9745
20130410,3444.371,3444.459,3455.693,3410.029,3437.267,3555170800,33103603814,-7.104,-0.2062
20130411,3437.267,3442.932,3453.531,3420.758,3423.217,3192556800,28642370316,-14.05,-0.4088
20130412,3423.217,3418.296,3434.666,3391.013,3394.517,2929498800,26198905341,-28.7,-0.8384
20130415,3394.517,3382,3382,3336.415,3346.851,2930810700,25580176434,-47.666,-1.4042
20130416,3346.851,3313.508,3383.314,3302.244,3383.081,2989388900,25812228445,36.23,1.0825
20130417,3383.081,3381.606,3412.521,3373.025,3412.416,2879345800,26727029858,29.335,0.8671
20130418,3412.416,3396.014,3434.045,3383.965,3423.012,3234672700,29865355533,10.596,0.3105
20130419,3423.012,3423.443,3498.572,3422.971,3495.242,4333789100,39859246220,72.23,2.1101
20130422,3495.242,3478.044,3511.715,3475.863,3511.624,4380969500,41273810250,16.382,0.4687
20130423,3511.624,3509.196,3509.743,3412.212,3416.449,4361645100,39770062432,-95.175,-2.7103
20130424,3416.449,3417.401,3489.524,3411.815,3484.568,4244921200,40524123383,68.119,1.9939
20130425,3484.568,3473.015,3494.535,3431.149,3431.401,4883644300,46953028570,-53.167,-1.5258
20130426,3431.401,3427.146,3438.318,3360.745,3367.766,3740291100,34801657174,-63.635,-1.8545
20130502,3367.766,3354.472,3386.279,3345.441,3383.398,2943853500,28077105491,15.632,0.4642
20130503,3383.398,3391.218,3459.981,3391.218,3448.64,3724433800,35659631511,65.242,1.9283
20130506,3448.64,3456.283,3516.872,3456.283,3514.457,4424931400,42476585112,65.817,1.9085
20130507,3514.457,3511.214,3531.548,3495.801,3521.477,4120139600,40099911418,7.02,0.1997
20130508,3521.477,3524.787,3554.149,3517.942,3553.848,4230729500,41307431389,32.371,0.9192
20130509,3553.848,3551.899,3557.019,3517.594,3555.769,4930172500,49151023188,1.921,0.0541
20130510,3555.769,3550.026,3577.327,3536.172,3577.327,4466670800,44817877724,21.558,0.6063
20130513,3577.327,3577.295,3591.091,3565.487,3590.758,3946578000,38932043041,13.431,0.3754
20130514,3590.758,3586.324,3586.324,3524.577,3549.303,3808365800,36835083435,-41.455,-1.1545
20130515,3549.303,3549.745,3597.236,3548.548,3597.106,3648741800,37037743203,47.803,1.3468
20130516,3597.106,3594.3,3647.485,3578.094,3635.755,5239356700,50602541528,38.649,1.0744
20130517,3635.755,3632.612,3695.244,3631.259,3691.399,5939850400,54997639169,55.644,1.5305
20130520,3691.399,3700.09,3740.583,3686.757,3737.748,6679882500,66738550616,46.349,1.2556
20130521,3737.748,3733.673,3787.103,3727.667,3787.059,6769011700,66347954151,49.311,1.3193
20130522,3787.059,3782.969,3795.168,3740.224,3755.874,6531327200,63037516258,-31.185,-0.8235
20130523,3755.874,3740.439,3783.972,3716.291,3724.229,5781309600,54473098354,-31.645,-0.8425
20130524,3724.229,3723.621,3782.17,3723.621,3782.071,5023893800,48927064353,57.842,1.5531
20130527,3782.071,3784.468,3820.587,3782.266,3820.427,5552935700,55508754527,38.356,1.0142
20130528,3820.427,3820.243,3829.972,3770.65,3827.782,6007156800,58861069186,7.355,0.1925
20130529,3827.782,3830.224,3858.924,3828.286,3856.319,5831909600,57096106271,28.537,0.7455
20130530,3856.319,3843.162,3872.26,3835.222,3865.134,5445480900,55483912363,8.815,0.2286
20130531,3865.134,3867.59,3884.675,3840.699,3841.218,5506793500,56207611615,-23.916,-0.6188
20130603,3841.218,3836.767,3855.788,3803.363,3814.51,4838775300,49391590358,-26.708,-0.6953
20130604,3814.51,3809.555,3811.653,3707.561,3739.724,4924970600,48610521189,-74.786,-1.9606
20130605,3739.724,3733.948,3759.519,3718.123,3755.148,3661617300,37010106619,15.424,0.4124
20130606,3755.148,3742.504,3742.504,3686.253,3688.736,3881376400,38013941993,-66.412,-1.7686
20130607,3688.736,3690.957,3701.221,3593.968,3616.21,4070865200,39558664009,-72.526,-1.9661
20130613,3616.21,3573.896,3573.896,3446.25,3515.05,3724168200,34264499771,-101.16,-2.7974
20130614,3515.05,3519.368,3591.248,3519.326,3584.978,3464384000,35265955848,69.928,1.9894
20130617,3584.978,3593.51,3620.954,3565.277,3593.371,3564597000,37328974228,8.393,0.2341
20130618,3593.371,3594.904,3613.026,3557.456,3605.758,3133290800,31369487347,12.387,0.3447
20130619,3605.758,3588.766,3588.766,3525.448,3583.298,3289541700,32107538554,-22.46,-0.6229
20130620,3583.298,3562.128,3566.361,3463.133,3465.004,3302402600,32563649485,-118.294,-3.3013
20130621,3465.004,3401.471,3464.592,3347.757,3446.483,3228984000,30756539013,-18.521,-0.5345
20130624,3446.483,3439.866,3439.866,3200.67,3232.962,4053654100,36506606231,-213.521,-6.1953
20130625,3232.962,3202.659,3243.401,2981.691,3219.134,5155439200,44250328604,-13.828,-0.4277
20130626,3219.134,3222.68,3285.818,3200.158,3285.818,3990058900,38224847772,66.684,2.0715
20130627,3285.818,3293.078,3339.86,3231.146,3233.222,4496869100,42517431123,-52.596,-1.6007
20130628,3233.222,3212.254,3292.91,3176.242,3235.978,3864059600,34979634869,2.756,0.0852
20130701,3235.978,3226.624,3304.591,3210.662,3304.591,3532662900,33608711143,68.613,2.1203
20130702,3304.591,3304.987,3359.123,3295.327,3359.053,4038507400,39563446595,54.462,1.6481
20130703,3359.053,3346.107,3372.631,3288.019,3364.184,4431065700,42556348116,5.131,0.1528
20130704,3364.184,3342.011,3427.378,3325.268,3390.488,4693895500,44347115069,26.304,0.7819
20130705,3390.488,3392.584,3427.984,3371.315,3371.529,4395283200,40669748664,-18.959,-0.5592
20130708,3371.529,3322.135,3322.135,3240.105,3240.477,3995247000,36284240660,-131.052,-3.887
20130709,3240.477,3231.699,3263.391,3210.731,3259.911,3009463500,28150383007,19.434,0.5997
20130710,3259.911,3259.845,3361.395,3257.904,3361.395,4186412600,38711690708,101.484,3.1131
20130711,3361.395,3364.841,3484.787,3364.229,3455.884,6332352100,56898559181,94.489,2.811
20130712,3455.884,3453.441,3490.497,3424.277,3425.135,5180821300,50056306876,-30.749,-0.8898
20130715,3425.135,3432.257,3493.721,3431.497,3493.441,4658588700,45609098379,68.306,1.9943
20130716,3493.441,3496.728,3536.313,3474.361,3536.313,4931472400,48308414198,42.872,1.2272
20130717,3536.313,3529.714,3552.368,3474.363,3485.074,5004677800,49055064036,-51.239,-1.4489
20130718,3485.074,3476.181,3505.185,3445.326,3481.201,4598343600,45744852787,-3.873,-0.1111
20130719,3481.201,3479.531,3510.11,3394.306,3394.306,5098659500,49889751914,-86.895,-2.4961
20130722,3394.306,3374.572,3461.699,3359.386,3461.281,4199297200,41787754334,66.975,1.9732
20130723,3461.281,3470.598,3545.054,3470.598,3544.966,5354383300,53322693177,83.685,2.4177
20130724,3544.966,3536.155,3575.004,3500.079,3566.282,5654974300,56316924931,21.316,0.6013
20130725,3566.282,3561.507,3572.547,3496.311,3498.242,5086679000,51562676517,-68.04,-1.9079
20130726,3498.242,3486.957,3520.493,3449.607,3494.159,3935843200,38981411492,-4.083,-0.1167
20130729,3494.159,3477.264,3484.639,3423.772,3426.593,3919105400,36668786390,-67.566,-1.9337
20130730,3426.593,3426.956,3449.539,3349.551,3411.219,3659272800,34953447508,-15.374,-0.4487
20130731,3411.219,3428.134,3462.095,3418.715,3430.743,3582566100,33393083994,19.524,0.5723
20130801,3430.743,3435.084,3521.156,3429.716,3521.152,4422596400,42269871915,90.409,2.6353
20130802,3521.152,3535.887,3563.186,3528.641,3533.609,4726402100,44429897647,12.457,0.3538
20130805,3533.609,3531.652,3592.872,3528.85,3592.538,4172185000,40115301552,58.929,1.6677
20130806,3592.538,3589.52,3638.705,3581.526,3631.124,4979607000,47335574737,38.586,1.0741
20130807,3631.124,3628.004,3644.212,3589.339,3596.318,5261651700,49976415052,-34.806,-0.9585
20130808,3596.318,3589.162,3627.247,3577.58,3605.85,4244996800,41185098735,9.532,0.265
20130809,3605.85,3611.776,3637.908,3570.78,3618.744,4435769100,43821525174,12.894,0.3576
20130812,3618.744,3629.509,3676.197,3628.945,3676.195,5649268700,53214492024,57.451,1.5876
20130813,3676.195,3677.115,3695.56,3669.491,3695.552,5264948300,45698166160,19.357,0.5265
20130814,3695.552,3694.68,3706.771,3662.041,3681.082,5298329000,47033333854,-14.47,-0.3916
20130815,3681.082,3674.653,3686.261,3629.337,3631.321,4373973600,41626247438,-49.761,-1.3518
20130816,3631.321,3611.284,3688.689,3550.818,3554.348,5363560100,49148539297,-76.973,-2.1197
20130819,3554.348,3528.908,3609.167,3522.152,3609.028,3846959400,35417007167,54.68,1.5384
20130820,3609.028,3606.614,3634.048,3580.194,3599.637,4315981900,40942687117,-9.391,-0.2602
20130821,3599.637,3596.933,3627.914,3577.818,3627.501,4261988400,39002159433,27.864,0.7741
20130822,3627.501,3621.886,3650.114,3615.706,3636.469,4613253500,43266633995,8.968,0.2472
20130823,3636.469,3644.676,3654.729,3560.133,3627.97,5483723100,52538563861,-8.499,-0.2337
20130826,3627.97,3629.357,3703.794,3627.311,3703.593,5352258900,50848498102,75.623,2.0844
20130827,3703.593,3702.582,3732.219,3691.161,3732.098,5746790700,51583006762,28.505,0.7697
20130828,3732.098,3707.533,3740.129,3680.496,3703.92,7020592900,63585748881,-28.178,-0.755
20130829,3703.92,3703.046,3715.846,3679.08,3701.083,6293668600,53345962599,-2.837,-0.0766
20130830,3701.083,3702.847,3727.3,3645.362,3664.148,7706919600,64028442860,-36.935,-0.998
20130902,3664.148,3674.684,3695.087,3633.461,3689.959,6286094400,52818470953,25.811,0.7044
20130903,3689.959,3685.337,3745.235,3680.147,3744.871,5962664600,50108691899,54.912,1.4881
20130904,3744.871,3747.227,3766.414,3734.778,3755.239,6236384800,54486355899,10.368,0.2769
20130905,3755.239,3749.938,3776.004,3741.457,3762.569,6068110500,54687164547,7.33,0.1952
20130906,3762.569,3758.905,3799.071,3754.64,3792.832,6060311700,56989302419,30.263,0.8043
20130909,3792.832,3799.451,3835.48,3793.114,3831.927,7293221900,67253506959,39.095,1.0308
20130910,3831.927,3836.471,3871.187,3832.32,3870.923,8106345200,71770712391,38.996,1.0177
20130911,3870.923,3876.586,3876.773,3814.277,3834.258,8802626600,76016248233,-36.665,-0.9472
20130912,3834.258,3824.754,3857.518,3815.741,3845.068,6727343900,57448642414,10.81,0.2819
20130913,3845.068,3846.452,3858.426,3825.178,3849.82,6486534300,56409493116,4.752,0.1236
20130916,3849.82,3852.362,3870.727,3836.406,3854.207,5568231100,52644030423,4.387,0.114
20130917,3854.207,3851.657,3851.657,3785.23,3786.292,5755855300,53088749807,-67.915,-1.7621
20130918,3786.292,3780.702,3823.012,3776.703,3822.123,4446441000,43668160027,35.831,0.9463
20130923,3822.123,3830.947,3899.86,3830.947,3899.625,5652713900,56490895298,77.502,2.0277
20130924,3899.625,3897.409,3915.983,3864.44,3903.518,6507975400,63947874499,3.893,0.0998
20130925,3903.518,3899.612,3930.602,3881.599,3889.221,7019162200,67886689453,-14.297,-0.3663
20130926,3889.221,3879.476,3883.392,3806.641,3808.216,5902757300,56763483787,-81.005,-2.0828
20130927,3808.216,3805.497,3841.544,3802.901,3822.758,4354926600,44024203903,14.542,0.3819
20130930,3822.758,3834.17,3873.493,3834.012,3872.893,3945458200,41763486724,50.135,1.3115
20131008,3872.893,3875.522,3938.068,3866.677,3938.068,5513437900,55498920949,65.175,1.6829
20131009,3938.068,3928.399,3981.446,3915.73,3981.058,6021401200,58126060073,42.99,1.0917
20131010,3981.058,3990.779,4000.486,3947.841,3959.63,6980745400,66293048383,-21.428,-0.5382
20131011,3959.63,3975.109,4027.32,3975.109,4026.916,7201558200,68678643097,67.286,1.6993
20131014,4026.916,4034.189,4069.783,4024.591,4068.32,7469228800,72971055096,41.404,1.0282
20131015,4068.32,4074.827,4080.107,4043.793,4074.083,7567178200,72950258752,5.763,0.1417
20131016,4074.083,4063.823,4063.823,3941.589,3963.212,7783795200,75722341889,-110.871,-2.7214
20131017,3963.212,3980.466,4010.622,3944.974,3956.965,6631917800,63201376759,-6.247,-0.1576
20131018,3956.965,3954.585,3978.342,3937.24,3970.641,5077960100,48046875361,13.676,0.3456
20131021,3970.641,3977.261,4069.224,3968.393,4069.033,6605729100,64778993477,98.392,2.478
20131022,4069.033,4070.665,4089.096,4014.265,4026.516,7364594300,74639747692,-42.517,-1.0449
20131023,4026.516,4026.563,4039.425,3906.509,3924.219,6770842100,62951196833,-102.297,-2.5406
20131024,3924.219,3914.239,3933.73,3889.338,3898.156,4494228200,42767685473,-26.063,-0.6642
20131025,3898.156,3902.226,3916.924,3796.069,3821.779,4990523700,49387094110,-76.377,-1.9593
20131028,3821.779,3820.674,3828.723,3785.912,3808.703,3956984300,38708762881,-13.076,-0.3421
20131029,3808.703,3801.934,3827.119,3600.434,3703.86,5573976200,51444644044,-104.843,-2.7527
20131030,3703.86,3694.312,3764.599,3688.386,3764.453,4154928200,38696491662,60.593,1.6359
20131031,3764.453,3757.806,3757.806,3710.69,3713.829,4178754400,38030666070,-50.624,-1.3448
20131101,3713.829,3698.469,3720.436,3661.736,3702.445,3338735700,30914885339,-11.384,-0.3065
20131104,3702.445,3705.449,3744.588,3705.432,3728.188,3285215200,30522020115,25.743,0.6953
20131105,3728.188,3719.944,3777.626,3688.213,3777.404,3949816500,36353840607,49.216,1.3201
20131106,3777.404,3768.732,3799.825,3737.106,3737.106,4509725200,41298449908,-40.298,-1.0668
20131107,3737.106,3722.241,3734.863,3677.534,3685.04,3481496300,33087624802,-52.066,-1.3932
20131108,3685.04,3670.352,3678.228,3618.926,3629.94,3494673000,32624376264,-55.1,-1.4952
20131111,3629.94,3626.187,3659.655,3600.085,3645.84,2735750000,26340249394,15.9,0.438
20131112,3645.84,3645.373,3681.071,3634.868,3680.536,3005498100,28351838313,34.696,0.9517
20131113,3680.536,3677.353,3677.353,3611.76,3611.76,3295728600,30074798410,-68.776,-1.8686
20131114,3611.76,3602.852,3660.041,3575.837,3659.83,3310775900,31634533974,48.07,1.3309
20131115,3659.83,3661.282,3766.359,3661.282,3736.452,4882691000,47107809937,76.622,2.0936
20131118,3736.452,3759.124,3828.016,3755.499,3827.882,5626400600,53555697449,91.43,2.447
20131119,3827.882,3830.45,3851.567,3814.523,3840.365,5088261100,49083845023,12.483,0.3261
20131120,3840.365,3842.25,3878.704,3827.384,3878.584,4858289500,46676500973,38.219,0.9952
20131121,3878.584,3865.569,3878.236,3838.541,3865.41,5398687300,49106389388,-13.174,-0.3397
20131122,3865.41,3868.497,3880.717,3835.918,3842.756,4902397900,45404286319,-22.654,-0.5861
20131125,3842.756,3834.808,3874.098,3824.647,3839.602,4643488800,42870008829,-3.154,-0.0821
20131126,3839.602,3837.873,3855.966,3822.133,3845.676,4295441500,40463719316,6.074,0.1582
20131127,3845.676,3843.651,3890.051,3837.139,3889.755,4722105800,46761262261,44.079,1.1462
20131128,3889.755,3897.255,3945.534,3895.11,3922.666,5544796400,53130333534,32.911,0.8461
20131129,3922.666,3924.416,3947.914,3919.725,3946.383,4847324600,49411282588,23.717,0.6046
20131202,3946.383,3870.029,3905.679,3737.318,3770.865,6678309100,64791454017,-175.518,-4.4476
20131203,3770.865,3755.186,3861.158,3750.962,3859.955,4694205800,45238703134,89.09,2.3626
20131204,3859.955,3856.349,3959.107,3852.475,3932.998,6414188300,61605073281,73.043,1.8923
20131205,3932.998,3931.142,3944.702,3911.266,3928.724,4952427600,48484984771,-4.274,-0.1087
20131206,3928.724,3924.642,3941.538,3906.799,3918.783,4282279000,41729852635,-9.941,-0.253
20131209,3918.783,3928.164,3948.059,3924.813,3947.704,4010473800,40766212303,28.921,0.738
20131210,3947.704,3948.571,3965.163,3930.002,3950.486,4588425400,45669979651,2.782,0.0705
20131211,3950.486,3941.904,3941.904,3878.327,3906.78,4618804700,43699030434,-43.706,-1.1063
20131212,3906.78,3903.448,3943.028,3900.953,3916.962,3909067400,38454526925,10.182,0.2606
20131213,3916.962,3901.988,3932.887,3886.969,3925.434,3589454900,35209975010,8.472,0.2163
20131216,3925.434,3929.377,3932.598,3854.468,3857.715,4104767600,40162442147,-67.719,-1.7251
20131217,3857.715,3854.785,3867.778,3824.972,3834.027,3187531100,31628625524,-23.688,-0.614
20131218,3834.027,3836.023,3855.359,3819.069,3834.045,2698321600,26497719257,0.018,0.0005
20131219,3834.045,3840.28,3859.217,3793.398,3795.023,2818348800,27594027322,-39.022,-1.0178
20131220,3795.023,3792.676,3807.552,3736.399,3747.002,2920045600,28581621657,-48.021,-1.2654
20131223,3747.002,3745.941,3757.388,3687.397,3742.738,2669013100,26950008205,-4.264,-0.1138
20131224,3742.738,3746.646,3799.769,3738.765,3768.703,2861014800,29958058529,25.965,0.6937
20131225,3768.703,3766.201,3808.46,3756.713,3808.453,2695198800,29515512213,39.75,1.0547
20131226,3808.453,3809.503,3809.503,3741.609,3743.132,3311604800,33000779620,-65.321,-1.7152
20131227,3743.132,3737.645,3809.467,3734.654,3800.774,3221514200,31632394151,57.642,1.5399
20131230,3800.774,3815.682,3828.968,3803.793,3813.003,3165404000,30936808450,12.229,0.3218
20131231,3813.003,3805.696,3829.802,3789.817,3829.096,2927606200,29310880036,16.093,0.4221
20140102,3829.096,3823.316,3848.253,3813.806,3847.879,3080026000,31417807017,18.783,0.4905
20140103,3847.879,3841.219,3843.36,3802.992,3816.316,3481756100,35851633239,-31.563,-0.8203
20140106,3816.316,3806.585,3806.585,3709.909,3710.898,3451186600,33089075606,-105.418,-2.7623
20140107,3710.898,3699.901,3740.717,3688.421,3733.662,2720862100,27587590271,22.764,0.6134
20140108,3733.662,3735.503,3768.503,3726.114,3738.205,3194344100,32589003760,4.543,0.1217
20140109,3738.205,3732.861,3768.618,3693.64,3696.023,3335413500,34352021520,-42.182,-1.1284
20140110,3696.023,3685.019,3689.187,3619.679,3628.634,3139330300,29759859726,-67.389,-1.8233
20140113,3628.634,3628.533,3657.686,3588.742,3612.02,2784241500,27652484466,-16.614,-0.4579
20140114,3612.02,3610.638,3683.534,3601.993,3683.534,2856510400,27864934160,71.514,1.9799
20140115,3683.534,3681.042,3708.542,3675.635,3708.142,2947919300,30178561089,24.608,0.6681
20140116,3708.142,3709.383,3738.083,3703.191,3714.314,2958331200,29674608914,6.172,0.1664
20140117,3714.314,3704.356,3704.96,3669.587,3671.915,2532529300,25832781201,-42.399,-1.1415
20140120,3671.915,3666.303,3680.01,3627.65,3644.125,2380574700,24791854467,-27.79,-0.7568
20140121,3644.125,3645.344,3700.594,3645.344,3700.108,2849780400,29215573162,55.983,1.5363
